filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
bbx,-8,66.05584130788057,69.19203468167984,69.60664717633202,69.5122487546341,70.54477765015257,70.1697015021308,69.84640586443355,69.28846905375613,67.80744704073796,67.83936106695514,69.0226415113803,66.05584130788057,61.85171402776365,61.95964549515183,62.20265408860241,61.238389087163846,61.39820250594096,60.39999183253681,62.69057526798121,60.57077073894891,60.67975701340358,60.462742248775136,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bby,-8,65.80333372292276,70.36268433021449,69.86249441040317,68.39459856037946,67.7805797920828,69.59723285295067,68.38782611191692,70.67889571037497,70.26348730016858,69.78779902477218,69.98975796083522,65.80333372292276,61.541734455416524,60.71764079360623,63.232450096537725,60.913199009533116,61.966188527879574,59.11222657965063,61.31006231624673,61.725893441130204,61.81386036486204,60.79795752243824,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bbz,-8,65.22444219248726,69.90500482334829,68.80244784427619,69.34459854430969,69.13841609676767,67.79776992331439,69.05414521941076,68.05565772427107,69.99871426408392,69.2800197735021,69.70740595139905,65.22444219248726,61.64496783374388,62.10603188746075,62.88513759618056,60.166529273964535,59.26398179909155,60.37852438170218,62.46285702426164,61.803855848081106,60.96716873395389,63.396802970205,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bca,-8,65.68016403978504,68.89447059188268,68.97199868134955,71.155366680284,68.43360057751183,70.81964922366454,68.26479192262893,67.79270925637208,68.84692077214763,69.21629217844574,70.36014246381308,65.68016403978504,61.14406707402977,61.111797848357405,61.29708205288271,61.215068701425984,60.644175415147515,61.13982000184246,60.08363290998063,59.831679583683965,60.94810131353758,60.96676309612297,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcb,-8,65.9328420577468,68.05285355559569,68.93364670843098,69.74605171251692,70.43847426197807,69.43808338793768,69.28162794709125,71.13907462018886,69.41314012288909,68.86931535124712,68.85153157408173,65.9328420577468,61.86558127429873,62.131554837001666,61.0899421825009,61.674128663275184,61.1345999303775,60.822845395860085,61.24312576645197,62.675375359327454,62.169555342734974,62.33794725719533,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcc,-8,65.66488974935825,71.95232798034806,71.22854296353319,69.2780580314258,68.20257561648425,70.85564468636682,69.58781940952136,67.41153884436297,71.71208658560677,68.2058193928219,71.58318264270278,65.66488974935825,62.061920684697725,61.27412702371228,62.9146467747983,61.201459954683884,60.604022094342675,60.287017043880596,59.94041825595716,60.93999380988314,60.19268684828025,61.91170137250295,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcd,-8,64.86030823944937,68.71036050702928,68.92101496086427,69.64580792028676,68.60498469250506,68.62323873026692,69.46018402472106,69.43869964236166,69.40637419846932,69.75427014665613,67.71559584477838,64.86030823944937,61.56025057567812,62.19762099568228,61.33417194916868,62.79584094330888,62.92453822853575,63.02975289283759,62.543447589561836,60.59067785404995,62.00223923392553,60.713990090254,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bce,-8,65.90330614477917,67.16820850201567,68.06770144411003,68.84793412869298,69.30875156102876,69.07181591137844,68.10937226994335,68.51827504833994,69.90763574954389,69.38542543923553,69.01813715129033,65.90330614477917,59.91615009017443,61.450118833083884,59.578641647345584,61.635303349319855,62.06436043587764,61.42111805544046,62.24064441185368,62.04655577005621,61.53218773449754,61.69299099477651,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcf,-8,66.16905343710724,69.62809632630876,68.94241419871604,70.65412909737054,70.68830997625044,69.22146450473751,70.16220078021917,69.43451767774374,69.29797501503715,68.53042377978078,69.06728803272871,66.16905343710724,61.88446969975901,62.9670814868542,62.462854083396955,61.681381906775115,59.85344299882787,62.320832016634164,61.027457556457186,61.246910464108105,60.77832783774284,61.96117969352669,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
bcg,-8,65.22039413664233,69.20145228198236,68.56078723855691,69.5263245015055,67.66148602703218,69.74434188086737,71.46353036090318,68.49378895673851,68.82406597717292,69.26829727860476,67.91627541064769,65.22039413664233,60.09835904735812,60.24353209050888,61.796828239099646,61.62739999214495,60.89283152361981,59.62812361976581,61.87074040157802,62.52115108940073,62.31490383672326,61.13192141619593,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
