filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,EL10,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,ER10,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,first_frame_0_ILD,save
fkb,2,65.24864466787665,63.67295143742878,62.84917995804352,64.4001144391233,63.66253709002567,61.56734807210048,62.59257792264597,62.26118865310781,62.72913081890437,62.55167143679611,64.02145096479343,65.24864466787665,64.12643267701603,63.66050184851488,64.71426883253743,64.82917583416585,63.05773622389584,65.93799435077712,65.70992696142466,66.54903621966096,63.9428868283624,64.92518263243917,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkc,2,63.69262423712716,62.57049519176898,63.84274762097508,62.79391689882387,62.81558938653303,62.76319041988723,62.544004051251726,61.95279742909117,62.95455922798044,64.39637021809027,61.189135180143886,63.69262423712716,65.28651035031064,65.04303975750052,65.74266106983245,65.39563650210125,64.63473976795368,65.68105813859839,64.56998126359491,64.8141664537046,65.77305709128787,66.04117543049193,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkd,2,66.57706705528416,61.98813840411593,62.0687799634744,64.07429262921505,63.25619281938595,63.613003798524005,62.886685326578906,62.70567774020859,63.775432811867134,62.28760550265063,64.64860686062576,66.57706705528416,66.16791795840108,65.53235931867772,65.43311066441213,65.6341296983641,65.04440098687232,64.14564383662355,65.84355075194428,64.35510645550804,64.75092051262376,65.93485099778792,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fke,2,61.99745666409656,65.37489906283179,61.73870177114441,63.41501695593038,63.77740205050852,62.290948374282934,62.82578470140479,61.75382611174283,62.95164357346186,64.18937057052338,63.3281403987119,61.99745666409656,64.06312969623278,64.80279628512042,64.96365019752818,64.28632902306043,65.76031396234713,66.42033945575105,66.36903356680509,64.63375054805945,64.05483996757826,65.32566867966615,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkf,2,62.87049345307905,62.881059562835304,61.138170800727316,63.639967531609486,63.91748759701039,62.906211815158166,62.36185073785397,61.46549848489773,63.833635298993016,63.59921791907509,64.5435084653798,62.87049345307905,65.41504443412121,64.54086423736803,63.84002166280453,66.16615995529955,64.86883106485378,65.65351322776623,65.47314006316313,64.89741501932873,64.45618152625623,65.29983780914503,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkg,2,64.3222122774244,63.57417774344919,64.31925193273923,64.90136220397478,64.40002111168087,63.170745436066746,63.840648890677805,62.89572015351659,63.58633944598429,62.03644359092763,61.339634530606205,64.3222122774244,64.47633071682455,65.97679914791763,65.6565394587807,64.62351144993649,64.02477920585493,63.85701287425931,64.5217558403681,66.07126868971946,65.09131823533357,64.80339151644576,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkh,2,64.93475439326618,64.03378813460955,62.04246648178145,63.56067474179143,63.33263897422794,62.15614529292573,63.01530158980592,63.405182453593554,63.15052110802876,62.509739009464184,63.28681749799651,64.93475439326618,65.18559772716523,65.99246739511338,67.41250170893674,64.38489362303405,66.10823532156785,65.7427486371966,63.74463613498747,64.45056657227335,66.48417375211844,64.23590839346026,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fki,2,64.411384039769,62.55026023743082,62.96002711605107,64.08913778490049,63.09156980008575,63.785591136475354,63.74258895856323,63.46010862474395,61.5349217706435,63.50703638978164,62.63836795002278,64.411384039769,63.137960457687,63.659252487779945,65.0948418739719,64.0035538466878,64.41244330362635,64.1042372938408,63.795172407529414,65.31242039959287,64.47364377085503,64.80449007495233,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkj,2,64.66942786604879,63.372331177928345,62.09558478144875,64.76271221726438,61.551949433557496,65.80400119175086,64.00072797769757,62.90088966503967,61.823195780459955,61.91920242163745,63.71413158710998,64.66942786604879,64.57013189778617,65.24368285273941,66.30828182897515,64.06712068424858,65.20301891675932,65.17491308407763,64.2376937411424,65.77599793302566,66.20349061660441,64.24619327006914,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkk,2,64.05624782123584,64.98420459958174,61.87344357976669,63.489192581638235,63.25153029812994,63.4781064836243,62.60891592543272,62.94027203283468,63.1551839531023,64.55837211029151,63.91117580223556,64.05624782123584,66.36890848384834,65.87491997534852,64.31190413364936,65.73598880831945,65.66120035270978,66.22621139261791,65.06976221932557,64.53009137985715,62.91903631484021,64.62715259134416,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkl,2,64.46967444898152,62.32465102851566,60.74554208354313,63.210947541074106,63.42527161440931,63.36076667445812,63.0082753494304,61.96840432428007,63.998728461392425,62.14271506234973,65.0164969624602,64.46967444898152,64.2392529149025,65.63650469844364,65.55027437042519,62.20505885158709,65.06800222149367,67.21095532581377,64.3574445310746,65.88889449633433,64.21084452707332,64.38082734749439,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkm,2,64.41714733408591,63.63978084319684,63.29194742458039,62.46596622544184,63.46014382832984,63.069103740420736,62.89671552446693,63.11095392437871,63.050011380294634,62.32715542212657,62.79420764515909,64.41714733408591,65.20888340288035,64.64704379915304,66.92080569219075,64.64289512725804,65.49253880256082,65.47214659809194,65.56863263359455,63.94853127088676,64.92894356496795,64.30071957586695,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkn,2,63.496301892628296,61.816264611929206,62.81959487245983,61.63230023325861,62.27468268920959,62.968291678237925,62.75856841017824,62.011992948995825,61.943747760125014,61.94547398289892,62.47650186677481,63.496301892628296,64.6086366978573,66.5142328972802,65.2437895218702,64.08751470580094,64.52777521455945,65.49054294796703,65.96458105290459,64.19243234331682,65.53770947005704,66.9885959232677,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fko,2,64.64020364685967,63.900548969096235,59.75137038851221,63.26953527928666,65.24147712713979,63.21224319645104,62.49702633873114,62.55133083660784,63.12305742238884,61.18119357998012,62.94430180620273,64.64020364685967,65.62285449599612,65.05119947012597,65.04379815451891,64.64558180444074,64.68046918945538,65.44019264547616,65.55751126244473,65.1150911116606,62.54184556758947,64.84256588110773,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkp,2,64.55939294795063,62.35321669808147,62.85500204498736,64.11313938858255,61.882310075430134,63.4186606736495,64.04750723380046,62.7263973737311,62.07418171500408,64.17278575392989,64.2274937842856,64.55939294795063,63.97581561429053,63.28918785849008,68.11913497576788,64.64885059861695,66.34347611084155,65.31042371310761,64.39583132118803,64.56930650568214,65.04625026736,64.41639344114944,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkq,2,64.6949310846922,62.55272889800109,63.81761226362812,62.00376345656961,63.620341595460005,63.500525178291866,64.31220206102569,61.911245360998294,64.9909273823422,63.18408918797684,61.517294723711565,64.6949310846922,64.99059270769537,65.98982131584236,64.67397941512816,62.85537885706666,61.57768152356255,66.64144044355251,65.93942892507458,64.8200530052487,64.85907239237626,65.80522894677298,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkr,2,63.997096345640585,62.246183855270246,61.76006627573271,63.75953454996559,63.1768379234007,63.40257674317511,61.61831512946351,63.6648125032352,63.056360230872244,64.22216696348549,61.98174027636959,63.997096345640585,64.89875503116603,64.47487066521097,65.55948212866805,64.21920047393759,65.60772524903807,66.17035021543683,63.707756149968425,65.16699402619712,65.0705253713764,65.34046090600607,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fks,2,63.286619112290495,62.58334016857704,63.5881838696672,63.06228818675784,63.010426400237414,63.20817246687391,62.74129394214872,63.733581975697035,60.724649352060055,62.35879950067494,61.72613939293461,63.286619112290495,63.490019018351674,65.99945102743071,65.07164542852227,65.05212455827697,64.51732756060815,66.60845962991318,63.83827968827097,64.79849813701776,64.25822802553822,65.61002453088128,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkt,2,63.960401548583576,61.13192594858267,63.78791398605986,64.70915914838429,61.84044240805854,63.62097892592681,63.0789982632581,62.858686319631204,63.0926224217723,62.264920648186376,61.345643820353565,63.960401548583576,65.89471233745384,65.09893559067092,63.30004662368138,63.84267543351836,64.74312815521547,66.25740598043564,64.64893877629974,66.22816718695252,64.7543638860096,64.24464981680464,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fku,2,63.76137265003915,63.28220308054954,64.76955386628752,59.984792089073686,61.68795650414669,62.95652023061463,63.650253028931104,63.97163527837358,60.75068068610615,62.646483041409496,65.08429922044655,63.76137265003915,64.3919935335119,65.67896741682796,64.36774355115529,64.14556303351216,63.55705559939124,64.85624116172195,65.71235858833694,64.16869983047822,64.67704680311921,63.38527478303353,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkv,2,64.32946541593921,62.456950129670844,61.337766576097394,60.08122268517404,63.129372632044486,62.59684592711285,61.14133200045217,62.33676204383427,63.24105701033193,61.97113120441129,61.55504091100362,64.32946541593921,64.43477632852344,62.76481203393336,66.6899904090363,66.6150288765871,64.75101269368092,66.33801623788807,64.34824537227287,65.20285580485316,63.742850209533835,65.14427974918428,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkw,2,64.50338200454036,62.06633797242461,63.88439426489085,62.62556422588362,64.12071770931529,62.93577484568701,62.34337488166439,62.494104763022435,63.79025645197124,63.790776462672625,62.71495844717272,64.50338200454036,64.72072802425691,65.1509074292258,65.02383782633939,65.14014544625384,64.74416510128161,64.11128452399115,66.40344291152978,65.61122041101744,65.53528733107208,64.6622118308041,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkx,2,63.97629714278939,64.43418364780298,62.53942915487301,63.3509704797281,63.87391467760438,61.7561025592958,62.52963220418521,62.505675891338896,63.07644215744203,64.01404105007738,64.26231841773344,63.97629714278939,64.07912435568964,63.14112057202473,65.54216123127644,63.51732854606911,66.05122081958328,64.58262437306071,65.65103491996248,64.6062584420458,65.50029377861411,65.79090692799272,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fky,2,63.87006442035165,62.05456538223854,61.92814371043832,62.85022514086986,63.098741314090816,62.72011343614483,62.829230258874475,63.366285258209565,61.91267013655607,62.15185668538321,62.28561033786352,63.87006442035165,65.55003508905237,64.86934943176595,64.25183166541146,63.56412208156965,65.77013890140688,65.96909069611269,65.27494586623892,66.1632992864083,64.22970109227107,65.79579267341829,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fkz,2,64.15237315221151,61.250819577802545,63.00609911595284,63.307048190664034,62.1140328793443,63.49651472883039,63.33299943600767,62.991952615118905,62.00319437209434,63.21190752453022,62.91133987374693,64.15237315221151,64.7382996101549,64.24595901265218,63.6387790311476,63.01341580215178,65.25843788769433,65.18880470996667,65.39883160492545,65.3615476172537,63.98430318889522,65.4821534016637,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fla,2,63.373279195363,62.96242696956169,62.94016624023546,63.705356932523635,62.39224560717868,61.71685567346538,64.02810935263204,60.62711229112013,63.508891066931454,61.919251687092085,61.65434914340089,63.373279195363,64.82328990695045,65.8522609606781,64.99774409538206,67.03250850780285,65.165520722561,64.40274626001937,63.30037644840976,65.65198444229962,65.56318246159216,64.84933727723582,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flb,2,64.2476649009113,64.35349920326624,62.76341129414562,61.988905138812555,61.93292503207426,63.26048248376228,63.098906403127636,61.92860686944713,63.14915150228993,63.10748861767859,60.669964337849706,64.2476649009113,65.6542470113412,65.49071291806598,64.69895951033227,64.22379427716643,65.72098249695725,66.13827671541623,62.52063477337554,65.03676696684606,65.43699503998644,64.31372225284093,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flc,2,63.90630006523922,63.99874949390566,61.83521163174475,62.45856626859343,63.90667115668991,62.613484861011194,62.51845473266317,61.31316836633476,62.19252444030539,63.151905974993134,62.18413392282812,63.90630006523922,64.55862794339431,66.61874066504947,65.09293731246368,64.28875648750595,65.06351860960649,64.17533832443739,64.47472572284315,63.85605502770991,65.76700808081283,64.12872398579772,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fld,2,62.69590557353865,61.25380914082663,61.78996231383833,63.527246425429254,62.91113845848415,63.93864219218555,62.49405565752344,64.31446367379209,62.88031152990763,64.00930082565094,63.25466506054565,62.69590557353865,65.29752549282485,65.7463700832939,65.61579267510572,63.12406555388119,65.02061242389529,66.16309671358957,63.871446822778154,66.42551462685262,64.43841606726076,64.26077574516731,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fle,2,64.25289018387184,61.81097298237148,62.98182417365261,63.07927684513991,63.06508060941462,63.26985885118311,63.651957166300534,62.83914835447104,62.55057847466311,63.975333172058356,63.43833746199084,64.25289018387184,63.60654967976386,67.44125991573345,65.30837389966236,64.32401011322887,63.29670631846227,64.85876693270154,65.14063188018818,64.13963604767453,64.96178744441173,64.20508384307323,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flf,2,62.903590367999,62.12340289693602,61.69897312654491,64.06298132781883,61.70030147338722,64.0908817599167,63.25374967641868,61.873368533896866,62.421314170213556,64.19495143043882,62.798116411576274,62.903590367999,64.75514268190098,64.95431380300919,64.56639754753938,64.99557433188458,63.85372333446827,65.90382581297199,66.02973085675073,65.41129440744125,64.50581279766043,64.31275635946125,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flg,2,63.15400695241285,63.941049808825,63.23470786868539,62.77702759559995,63.77911325177037,62.544243739638674,64.40465825609859,63.62048033774517,62.54702632879722,63.923113193607925,65.38810326357803,63.15400695241285,64.19563526980502,66.5997159187353,65.51426142785913,64.65925691971815,65.55623214849038,63.08259893273877,65.9621889639174,63.617416030744934,65.03959282640994,66.1175133551362,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flh,2,63.541649280005544,62.855163819585876,62.590384506419426,64.28065006320111,60.538404259605166,62.39489352820073,62.317080817662216,62.63565093101335,63.66002770354907,62.13645975096731,62.82212541187239,63.541649280005544,66.67065914851918,64.16579995672137,65.96174357212584,66.3094520090523,64.92345170381819,64.46657344610587,64.83847520962159,65.54766985160205,64.89469553961223,65.6525553993992,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fli,2,64.56174655858217,62.28642040140356,62.65436665095539,62.57132739628602,62.816533418489556,61.10411626589374,64.53600650235013,62.5029138805476,63.56458592354499,61.18394434464734,63.40518227946838,64.56174655858217,65.32131388084488,65.1432928569429,63.280500014119944,63.45883218818922,64.79995166183699,64.36756758008022,66.06799515099054,64.15829728165302,64.46466404812433,63.68186990887369,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flj,2,63.77067354120054,62.59713817673598,61.45273466969696,63.09735952299291,63.48954353565377,62.853923006973226,62.702077802382824,62.75563838835729,63.082118479249125,61.48830107351481,63.692014575502355,63.77067354120054,65.96383928464473,66.9380593458009,64.96722681017496,64.95714010802931,65.16024551326124,66.34124510293177,65.21189682203683,65.7691977181348,65.5529056870615,65.7566603290492,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flk,2,64.45238404985034,62.38610731426998,64.15341398776398,64.53981276269205,62.76205714440949,63.44559594684203,62.970334664385504,63.35899806411111,63.69080641405927,62.082575578130715,62.277086424423324,64.45238404985034,66.13147539193186,65.39786798366957,64.10562972664194,63.45810139481676,64.75067844726668,65.53337087491009,64.57964284735274,66.29451269053261,63.53293263051374,64.4233773622852,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fll,2,64.3824626773185,62.32236067530512,62.182360199992516,63.37605898409061,63.03142275167282,62.58475479768727,63.615709495555144,63.09170420087825,63.32938367148397,64.35913237824592,62.134542115586555,64.3824626773185,64.79130133298027,67.00470759394494,64.71347384113564,65.57516702444774,65.51691431183598,63.29281101494152,64.58972891359774,64.92177171431841,65.28767752339887,65.22025734579775,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flm,2,65.6606684318844,62.35539285474841,61.90855500030139,61.43959726776177,62.32938325723414,63.75869412186608,64.47494653595017,62.12859301014565,62.74838021526644,64.18696061734359,64.53386367570761,65.6606684318844,64.97790898626982,64.45334524074478,63.84745298094602,66.3101429820284,65.41196514911928,65.28581813787983,64.531339519962,67.30751944476732,65.54637063945539,64.592722394813,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fln,2,62.64560301557799,63.089959612620845,62.940257010910166,62.496837163629166,63.249079800448,63.153196231221436,62.03970576681101,62.179821306379864,62.90907869805238,64.78417670573549,63.43002240063387,62.64560301557799,64.09868094703648,67.03778602512249,66.07582563074048,64.38859668264989,64.35999611705341,65.54123784166273,65.3425235369217,65.73510681104298,66.01733748957334,63.253055341739504,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flo,2,63.53645697963369,64.25786259489078,61.9495246434939,63.77203277002437,62.33373455114926,62.169603827198046,64.12707362586147,63.65264162785141,62.838078592606735,62.05075973728067,63.77980641079605,63.53645697963369,64.43878613879333,65.36051692371588,67.11584932401728,64.924015921861,65.82619180985859,65.77741121007709,63.45792825944572,63.50579743715501,64.34371170486648,63.460635992041844,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flp,2,63.37403203481884,63.01938592430188,63.43302681075492,62.46771355047389,63.941182757258495,63.85273466791359,63.35863631047041,63.61891653554533,63.82108051422413,64.59946309236182,63.14442890688977,63.37403203481884,66.38310227874884,64.40840766303458,63.75338823274563,67.0484420615731,64.54938622266229,65.65259815243391,63.229248006439406,63.61773717472691,64.96250046606659,64.73154046758346,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flq,2,63.680766393497606,62.41914847709423,64.70365898029726,63.607216134009086,63.5263428924517,63.40041880584699,60.610082051288806,62.997767540414536,62.13661737522489,62.82360499387332,62.92992941001303,63.680766393497606,65.79484445075866,65.42158851808541,64.80119639110121,65.77692208869442,64.0103125520135,65.15042122000737,63.51416864858732,63.60210849662115,63.79311749884943,65.16079248240065,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flr,2,63.89051748538516,63.978090050256135,63.2786571457677,62.96150832403083,63.04355716082949,62.30884290772671,63.63179688355847,62.36810110930639,61.63791896641065,62.447156163666044,61.23148210709123,63.89051748538516,65.63205420838999,65.07917295974576,65.5840065246031,64.20266750655198,62.63814796999976,64.85964162882631,65.19851664602764,65.52841301349942,63.68273617590778,67.16522892204611,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fls,2,64.53745490929062,62.361340198665275,63.527568419419964,62.87510132948294,63.486495215660625,64.59300752717107,62.02449153859025,62.41395798961865,61.494655305310424,63.98807828761803,64.15470895290481,64.53745490929062,63.83592605488837,66.002015781923,64.24867842273893,66.268911942796,64.42425787561429,65.11947693602833,65.41261960120997,65.78708860741855,65.95268878493494,64.92960159321905,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flt,2,62.47181207172308,62.33054143107569,61.96507419015198,64.559159721762,63.38062597856861,61.75149219192738,63.86190845528638,61.55239975540206,63.114269767204874,63.140155632894,63.40536414518358,62.47181207172308,65.97827814965845,66.42991583660141,64.49421493900243,63.123747735383006,62.67434315112662,66.12289741730983,64.24719713951639,65.21093043043733,65.67649489455876,65.73087379323366,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flu,2,64.13118270394253,63.416392034725476,62.780346588154764,62.97335228291535,61.88529778095514,62.25467216249397,62.951087486426324,62.52511247123754,64.28552598273627,62.5689729838585,62.92778307309365,64.13118270394253,65.36424041774754,65.17508231045157,66.33648391031892,63.53440410396484,65.39838440668568,63.83196273356698,64.73016747747546,64.47186893725356,63.00803426136588,65.7519512546683,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flv,2,62.78277783856222,62.3133813541709,63.370918578793166,62.15928009209915,64.42309037395617,61.642657048909705,62.57061797422451,61.609550627498294,62.58925413003584,62.09075951639687,63.09166338693224,62.78277783856222,63.045174693472944,66.94500082525185,65.2956256187754,63.93398138472028,64.74001088173763,66.39200473079575,64.12695612623865,64.69524268288475,65.12682572410323,66.52498108724612,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flw,2,64.44112886012431,63.494375519940235,64.12116131795605,63.47121811525588,63.743577640443775,63.941715641783944,61.47543415296863,62.439853692009436,63.51764509219916,65.05178193968192,63.234253473121036,64.44112886012431,65.04552420559249,65.38209004271769,65.70458895910208,65.62088159530713,65.86838066401799,63.938542682425684,62.47426883986537,64.06354884783967,64.41492793788528,64.30210269405667,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flx,2,64.19440378579324,63.22144780448411,62.849622048249344,63.018115651795384,61.432520919787585,64.81094312093711,64.7181653219996,64.12286103175423,66.6955427750469,63.190631391574776,62.64799516247669,64.19440378579324,63.82158566309869,65.57337300349523,63.78357404609115,63.54087359687811,64.24352778321503,65.4894373047685,65.02190861283376,66.57042232567971,63.13506212575359,64.76921490211184,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fly,2,63.955384715938465,62.39323627916341,62.716965648068566,61.33289501049753,61.91359180502291,62.73948360729607,61.50167352677364,63.69562270566935,62.86156068691567,63.24531806079671,61.82842627100041,63.955384715938465,65.55885098523706,66.012744143061,64.97205511869909,66.07147810529126,65.13613293525137,65.60094062224302,66.32359196489561,63.641732191468755,65.4738010411082,64.78939366993697,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
flz,2,64.65071020056098,62.52316664320075,62.146797488875116,61.767294562553,63.42130603934241,62.68541755215887,59.54540524874439,62.445044121474034,63.8512259812192,61.49457511980487,62.90449982137571,64.65071020056098,63.473798936814,64.76055331118354,63.40420091509623,65.1017246346282,64.8494974830925,62.95457295662466,65.25275230097792,64.37910986396211,63.52821271540968,64.14081230804538,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fma,2,64.28874508045854,62.322372614388186,63.62896713354098,62.71808832528234,63.85851870827447,60.301032357943335,62.15944449209138,64.32877496201696,62.735906738976254,62.04290094930384,62.87059380073607,64.28874508045854,65.742577397889,64.75067551718685,65.14043535226651,65.37399904751494,64.77710261091062,65.09576011443934,63.9392302053583,67.17876485456819,63.1561407847751,63.98562926211447,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmb,2,63.997468790780914,62.53131739239381,63.50036266622511,63.67449494031199,61.43455878683377,61.92503255124868,63.36606282090466,62.28778292987154,63.21072699931241,62.820592184641825,62.721244204356445,63.997468790780914,67.21719755644764,65.52224564768244,64.01898968930966,65.7560962432026,64.10273238710876,66.50151359104896,65.8159748658294,64.91268238551609,65.09684643165971,64.2158065237754,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmc,2,64.77139667645085,62.410215565454386,62.99867801934075,60.19251568375344,62.76298608186885,62.31144620318282,62.72789402368764,62.93056400905789,60.67087568331266,62.52170863653435,61.999997724882064,64.77139667645085,64.11742198076695,66.06236276703295,65.24436320979612,65.37220021710554,68.3088820314452,65.66037253097453,62.20479832711053,64.56292392685891,64.53482039926303,64.61693687435631,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmd,2,63.97940641904722,62.93601536665507,63.19058579001854,63.404644993260504,62.277503198281124,63.35077870820809,63.199331186419734,63.398338903854416,63.40512175381607,61.89558578294549,62.342907648963184,63.97940641904722,66.17431269719741,64.67285465296287,64.78078789731536,66.32008740985886,64.81860691629724,65.38888304793112,65.32987497537528,67.41709864659245,66.46450291384168,65.36211562243378,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fme,2,65.02531526949718,62.225127140036385,64.88637731455965,63.10132968903588,63.45095403572311,62.734256815437156,64.51469408110101,61.9651050997452,62.44066540572384,62.577085856877254,63.64570185580167,65.02531526949718,64.70810944754179,64.41996444380143,65.29253402635003,65.21013425138005,64.62279614807363,66.35751414801005,66.54469314644706,63.37932291825174,65.73774102163583,65.2231552259416,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmf,2,63.2679307552511,63.291579648629856,63.99376245390242,65.20336002160974,64.54857763278584,63.245845432125236,61.72543955314049,63.03639640986764,63.20718322638225,61.69258296298595,63.14006699094405,63.2679307552511,64.67405159779442,65.34974077460885,65.17428222437523,64.37864688489726,64.51750901693441,66.74158241715162,65.7766615966328,65.30414572824687,66.11863895948842,64.07050229600814,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmg,2,64.01843474266047,62.61772829567669,62.834791321449096,64.39773949286435,63.65720782435971,63.83558844374174,61.485007332408095,62.284180091035545,62.78642636341866,64.0147035859354,63.407858865751585,64.01843474266047,65.50248637117042,62.79642096711004,64.22526873116986,66.03789005535404,63.95204113248213,64.70619901545598,64.90097211219855,66.81449561554837,63.765612547927574,64.86008190973567,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmh,2,63.35292376107962,62.28855307453345,63.605083874229365,62.92180684695784,64.8237010473161,63.280545506304556,62.19332099924337,64.42554473453082,63.807401626632256,63.8354564520437,59.94202103375158,63.35292376107962,64.3760321133599,64.14498530277896,66.62975906924062,67.49142389863054,65.26193003880752,64.42171134149048,65.67648950119549,65.87256194723936,65.68394149428869,66.23015320107972,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmi,2,62.62414341162058,63.46430987150112,63.88575712212378,63.544744088654085,60.61864819852877,63.27283513017055,61.78491900537039,63.89379032590341,62.38227924116285,62.368021422397916,61.60580747439614,62.62414341162058,65.86583135724022,66.82413145354836,62.750669912056026,67.46278842211045,64.69907355974998,65.70431803205483,66.85362400443346,67.17778492253656,66.21148659617702,65.21147307511109,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmj,2,62.36471420821718,61.59415252409776,59.984198430568505,62.550570333800515,61.422736032836525,64.52287700203678,62.215483933880684,63.08984513065829,63.89537798123552,60.81431192259228,63.15840303166062,62.36471420821718,65.37928036975688,65.28838761740961,65.15578667247655,63.86502991607398,66.47734428233692,66.05109230914721,64.70989688093997,63.697109122858734,65.86159575825467,64.06402526017898,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmk,2,63.72665916103985,63.99199516727074,62.58830314007193,62.22396986739008,62.78067845533551,62.28270692897912,62.41572342735687,63.90070732078956,61.62475835635136,63.34406767860238,61.995514043948226,63.72665916103985,66.40977155051478,65.36411900851878,66.62113245467614,64.871302688947,65.07461830884439,64.46537740250857,65.15220541396519,65.0580482103172,65.15539699895155,64.93497153261694,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fml,2,62.4681676905593,62.31613738520987,63.956417504876,62.60789424486611,64.06548437484628,61.86961314465829,65.64138148464744,63.0553309125991,63.7035199378818,62.03206469398569,63.57109130826052,62.4681676905593,66.67816932249427,65.29896166355016,66.64385577732212,65.08859679720862,64.13391261488322,64.02948780740914,65.6076327186047,66.78930344056177,64.73611522269778,65.54656971681736,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmm,2,63.37029930521608,62.98389782261615,65.31007730230063,63.39768850011403,63.029454584666155,63.675390070481654,62.77990024320838,62.336721478388924,62.890578613044276,63.78852054726598,61.9228765437109,63.37029930521608,65.37407465610033,65.35694209165226,65.78976673339058,65.40564340576219,65.07857107389276,64.72263552711294,65.5268427098929,64.09649990072435,63.41381783408533,63.49609902540061,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
fmn,2,64.12070047648317,63.638018529791474,62.62685657630539,63.59129948996655,63.00810412433348,63.39932300516312,63.483276864783946,62.15758303798217,63.705726623785445,63.15734472313003,61.692738796781015,64.12070047648317,65.54210683398126,64.792362441462,64.00443397246997,67.39407058170075,65.04475027928525,64.42261375980647,65.2591900332057,63.442763338903184,65.8523032168182,65.11973364530122,70,44100,"[2000, 20000]",1,1,10000,True,11,1,True,True
