filename,ILD,EL0,EL1,EL2,EL3,EL4,EL5,EL6,EL7,EL8,EL9,ER0,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,max_vol,fs,cutoff,amp,dur,fn,normalize,n_frames,sigma,save
dtv,-2,65.02551154199024,65.808854245089,64.96020585577459,65.62632784491387,64.22979703500563,66.24180276849836,64.0604349227935,65.89822655919839,66.39942652922373,64.036754391101,62.19054919419573,61.82303188353764,63.83818286305707,63.840300336417464,64.18652393344975,63.52411373264766,61.46421266589664,64.61104062362236,63.00720230899206,63.658205336304746,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dtw,-2,64.53508801927782,64.67152508935861,63.70414934623423,63.20844222462107,63.8953015790515,65.20680075459418,64.78592657303302,66.14944105012185,64.50454664682246,65.22544759159305,62.39070616813228,62.23972388503082,63.95980233679546,62.10428879870586,61.02090442248393,63.00355727778301,61.833353455901204,63.81079710053106,63.22928315791376,62.40793085149107,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dtx,-2,63.012218667160056,65.28720141517483,64.03101172283272,64.83205721364278,63.94562038997364,63.759275274179046,65.29552154921703,64.15395242507292,65.88755979831801,65.00326865675774,62.35444526694338,61.13723125897862,61.91673887052606,63.868757103096435,64.86250170122321,63.37486063306687,63.798978797263594,64.17364850140923,62.27217541611979,60.580336255148126,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dty,-2,64.69311671626959,64.90703901424536,64.11618032306414,64.12480355101329,65.04590356015258,63.08914540997093,67.12095880203405,65.16088476481448,64.5955419963383,66.15509560541275,62.1462765113254,64.40570269275793,64.5856919777859,63.51670665761563,64.55668314204324,62.3238900059823,63.208266544733476,63.81514094813218,63.567865232176764,61.280018743122376,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dtz,-2,63.730983511100106,64.33818188720427,66.45665566754877,64.98156219549405,65.21527400337975,65.05226144830414,64.35969490208068,63.377884532048654,64.14754749684718,65.12859645229993,63.03397140214151,63.34932158224371,63.12189846501802,60.50838683140842,62.85541971707817,61.07514690312431,61.913875862565746,63.36730360116428,62.4153900395832,62.87522748631099,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dua,-2,65.49919916115785,65.7011090602393,64.95785890046747,65.8441519517859,63.68980968356956,64.25157419159176,64.85948113537381,65.55944720249934,65.24392631987922,65.3759615874589,62.24458790786581,64.43942978780011,61.791526792635736,63.5717409477424,63.69918496212779,61.738531029668096,63.87168872630927,62.5856053330844,61.43588771572435,63.47072704525151,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dub,-2,66.09344801081443,65.00366648706152,66.18469074640136,64.70480604923992,65.23489661308817,65.30573619448344,65.1636271858157,64.87399923186202,64.27393044696605,65.57162064606807,63.28222076588062,62.778237702195256,63.552544427360836,63.10346209941284,62.036871740483384,64.68508344930575,63.78021675238919,63.83107364545806,63.434063668329095,63.62830614798837,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duc,-2,64.17189517743108,63.7843991811414,64.75533120642808,65.3866769984263,65.72551934061822,63.09890356000653,63.55101153784191,65.14284399109529,65.45815262105003,63.946862026417705,61.89215474638861,62.94646785435402,61.823844300346785,62.09862405957095,62.81367018394982,61.91882672903399,62.4106310915906,62.092871660462414,63.68376652099418,61.46649760160585,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dud,-2,64.57629278445629,64.2327297604124,66.15352674420919,67.33413117077664,64.21013204511696,65.04185010641082,64.59304284955134,63.61552286143184,65.42173018649929,65.81663324793055,62.994267978391974,63.020074317436766,62.40059470748504,62.869317777558415,63.244904765004065,62.707225264328294,63.7825806800245,63.5407071434549,61.800362454230914,62.3077501658623,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
due,-2,65.81096705301026,65.45369604405806,65.96276854588201,63.75135721260681,65.35176428404814,66.11675995999722,66.45230118423994,65.43722366292224,62.99768606165801,64.36782439546212,63.15594486587037,64.44923951689651,63.19113546048281,62.13402474646589,61.36104464977674,62.9599026338588,62.11105691302284,64.48365891757923,60.57476856068897,63.49200740015931,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duf,-2,64.97468124117036,64.64647614043044,62.3211336445447,65.9426920314269,65.93873566019212,64.25486368627524,64.74987259051578,65.70784161555038,64.9451539281044,66.3857926173898,65.33682900794813,61.36645936596978,63.10130112383241,61.84400346220785,64.1637860708245,61.36979312126908,62.62911366460243,62.64013326790068,64.70425768740118,64.47998638016985,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dug,-2,65.36813492293211,65.30249121246294,63.38933060756893,64.30684281029362,65.74616108403575,65.19736521343404,65.84637717753048,64.7500126152997,66.8534239456873,65.01041696040083,63.036294346849644,62.46390737782536,64.09406356777197,64.38248898021553,63.37460477097785,62.7178542392645,63.97642638560062,64.19360077378603,63.094662365593784,64.27223320723522,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duh,-2,64.60819076156696,64.7487410543386,65.6685532972679,65.01889389121439,64.68538419354739,64.36865435066414,65.40151089720152,63.38646756185436,65.48240842182584,63.743829348699194,62.81548076050193,62.28022993358968,64.17399613833996,65.37304617049537,62.52261745846416,64.0973614943286,64.79283854713451,65.03075041649383,61.19622582499593,62.80179066318972,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dui,-2,65.12009496751297,62.36448151573773,65.87176168860914,64.64331291599572,64.03358125005164,64.23384625182874,66.6875557504899,64.60152204283784,66.06464244848817,64.80255079955738,63.46410616822715,62.92136817023833,63.594378278505324,62.89061734741569,62.67174242009653,62.918056255742584,62.26677804110482,63.8928934845527,62.22685844861921,61.91551187936103,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duj,-2,63.22135699706646,64.3845551054037,64.86258195055706,65.58262437977783,67.52692010817596,64.60253637363422,65.27398556774506,66.12510260770593,64.60325216556643,65.65959602899952,61.69164542324773,63.47733116969746,65.49573095713403,62.81980754671106,63.4228193510623,62.11244522747817,64.22919249014345,63.37082854934221,63.38691914876273,64.17191325107373,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duk,-2,64.75326137242187,66.49665537516076,65.34538693714379,65.19484811457409,64.60858171597674,65.99120415526936,65.3999765398507,66.66177085935452,64.70560018264597,65.08994830711761,63.27569656936838,64.90034866850748,62.3337565626038,64.89843263967549,62.957790851496675,62.77605691733775,61.37878477068302,61.611949664619104,61.38527589762956,63.54456513151829,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dul,-2,66.29546038515845,64.44533537022218,64.13804986531422,65.41095439743835,64.07726375769498,65.48337963213997,65.60177300954788,65.66194888245664,64.83762523813449,63.772942484681074,62.800254673431745,63.13820276221251,63.49256711722584,63.063068351258714,61.43999339479938,62.67242483712466,62.78913254089455,63.67828384003738,62.15256507582474,61.41832180732699,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dum,-2,63.67564893310702,62.35224084016806,65.61461085439095,65.87321238200198,64.35201850070007,66.41628556229556,65.4525371021835,63.94870197538155,62.27989296209256,64.21452443789019,64.40073152869174,60.503503859187994,63.737562120379245,62.741072203066906,64.125034059686,63.828786493461095,63.82424970043404,64.02489807887638,60.76412411800175,64.82251299878276,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dun,-2,65.23956999617329,63.69452383786201,65.1996716592636,66.03411938007915,66.88859049661014,64.85407500703397,65.19291097502058,65.80920742962874,65.5260644585396,65.83800181260101,63.04187150655295,63.2431481731331,62.92128832832604,62.80755233129319,62.347320081353224,64.17882770194808,63.59100424072383,63.4696386464678,64.31554212931742,62.97547054556937,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duo,-2,65.06713461304125,64.96082326010377,64.43203196548747,62.902151973493574,64.83386851355992,64.71435525002386,67.1215874421939,64.04400878548539,66.81925165716495,63.8990023507334,62.11246097380447,62.41182702155077,62.06841996307715,62.40717256561165,62.23705425554495,63.8293803745852,61.554258545527944,61.10775130126215,64.11845571396064,63.85050524300476,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dup,-2,64.74564495345314,63.99643208195351,65.13182753916865,66.52140256344586,66.59219662492076,63.597175557852175,65.82708837321888,66.37467258981853,64.53388347121793,65.36605390441343,62.31117496617301,63.31910603346351,61.71185806126788,61.91959457385291,62.39618802817073,63.56089591059706,61.671262710622855,63.96376584130693,62.36720156100231,64.09611172238725,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duq,-2,63.13896210503577,64.12957233829621,65.10841273722855,65.8263739319148,63.04863681611229,63.3203553584793,63.582413729694196,64.63050987008882,65.04354623317872,64.75799479207754,62.73435921190026,62.70800430543419,62.67734243482491,62.64280160694902,63.19421681623647,63.55995198202391,62.737701680113425,62.733825958599205,63.74888391391866,62.483226101267434,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dur,-2,64.44843784465509,65.28696087162281,64.15052306422557,66.48024645144625,64.69925609554748,64.7919645221229,65.33616257200553,64.64261507762693,64.55151152048973,64.19148651474592,62.7292675459666,64.40499340491536,64.43311334463056,63.83360231361685,61.598581251945106,63.701307155713884,63.57627898951603,63.74569662026702,64.91875251571567,62.29986701767075,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dus,-2,64.28176278915859,65.25698474155939,64.76761928771245,65.27448913222477,64.59128300782093,65.09955631810386,64.5116636158243,65.0962759366572,63.727386496492656,65.1194048240162,64.17961258384192,61.23014109431572,63.632941012816,61.21572839204523,62.98995115971284,62.60911456104404,63.79824849634783,63.36723300324328,62.022696537419705,63.83429340179654,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dut,-2,63.27385639875435,65.40569697267858,65.6049524179534,66.08943890511837,65.11929282415977,64.50733824388537,66.12688250131485,63.69942724266079,62.1907317679609,65.95756913339171,62.665472771221275,62.64573832407813,64.77291680013816,65.25714009613048,62.838664797442156,63.566182403959964,62.301798327693014,65.16549801201809,63.316111133144624,61.839287387379606,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duu,-2,65.58451739088267,65.25540925836863,63.534199741840204,65.29852469537809,66.07022856253825,66.74556663452698,63.62882530548252,64.37430911780143,63.22531693184322,64.75723949099938,62.30106828682984,63.93196986828565,62.55247436830292,62.64163758967015,61.27623969495231,62.771601202656456,63.713706210029414,62.30299295089798,63.011956159241265,63.821298809931164,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duv,-2,64.30217620815102,65.76169207149374,65.68357527886499,65.65574779638402,66.16229160479293,63.50340276078767,65.8989911596808,63.56554138608139,64.63154102093131,67.13686377311932,63.68545233533747,63.0164080369847,63.683009634179676,63.4547316140619,62.730067540416826,63.903697925096324,63.423948517706634,62.78625066823329,64.04894698061439,64.55784818615342,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duw,-2,63.847111101644224,66.37570107411892,67.53650965079687,65.5854000449356,65.69846926488076,64.20103181274821,62.968823270051715,65.11391381390384,65.57714030794763,64.6419548617391,62.205483869406564,61.359067015776866,63.47258296787914,63.95298809417573,63.39981158452374,62.56582929585773,62.76739821595601,62.34528897477322,63.662875455566265,62.190864064281,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dux,-2,65.13454904329011,66.68943910995813,65.4293842263345,64.34110593043715,65.56721849820948,65.48561775076288,65.38190761234794,64.68362399179921,63.46148128372012,64.11639938922332,62.15258322806072,63.24923625602749,62.51573487722797,63.37632341530403,64.57753097321661,62.83372465271822,62.18451509667021,64.10193482549896,64.63244994816887,63.704315325320096,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duy,-2,67.52388262614807,66.74298010538158,65.48318253723743,63.9182277396769,65.40976023626878,66.30010552810276,67.19029661297473,65.50386274102118,63.3387034939269,63.553858618463444,63.30322197869456,61.26465422323918,63.193251860613614,63.22116560223891,64.03272163494745,61.45547288609792,60.84368535782925,63.79631155631515,63.631874760475895,63.0432004253659,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
duz,-2,63.668757902240294,64.52226174914739,65.83333064999005,64.66674135297156,64.22178658741687,66.85221123409596,63.71302259764755,63.9546179188009,64.08394501686956,64.32988650432829,62.84216742512876,62.333567418324186,62.48494939255929,63.2029522050215,63.318939745473195,64.31020118319859,61.75907606747256,63.98558426412014,61.50581096806744,63.949987395922875,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dva,-2,64.16587645787335,64.79947702006125,65.19449411258549,64.99715065161125,63.66378038935184,65.30897886555265,64.8173877352103,64.73001621737444,63.86465830167859,64.12031848317596,62.22107875286976,62.48812307422984,63.611965810906696,62.285490268193236,63.29266680984723,62.8784064712487,62.729344775436076,62.38140466588743,63.50846134463808,63.51951927403068,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvb,-2,66.42681823206013,63.70485276922226,64.37881550180731,64.71770430764879,63.72399586558783,65.03690571265219,63.69489011972732,65.1334483439491,66.2091723299307,65.790926434784,63.98681583223227,65.43363682685293,63.77431303733196,62.805056291289,63.90589660032225,62.62402721265502,64.46694764881292,62.88480900452957,63.678723867672105,60.6399936657929,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvc,-2,66.21841254207165,63.643378282723745,63.33514597318765,65.07848161106612,63.891351674952766,65.04616566311668,65.23474133192275,65.62825874747291,65.47675949298015,65.14031326794564,62.85153957651358,63.257883571996196,63.52790902156635,63.859617090620674,63.929193808089394,64.84700384124402,63.17901561607605,61.62118978293947,61.09251640686988,62.99616808883487,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvd,-2,65.628519194383,63.173584569594446,63.805021320597994,65.33379284535603,66.23875880795954,66.41316637119088,64.86641267350575,66.41938462774625,65.36877288945324,65.51484945303521,61.796628079494724,63.422237016568914,64.07068439642704,62.794728947752226,62.25939803100816,63.41195110290847,62.978884862394914,62.51175462746918,63.494239874026704,63.06969425295757,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dve,-2,64.03802194652387,65.12136862302717,64.93827943860268,63.01461811039541,64.35107188470134,65.09891819576868,63.98314130483732,65.25300172212502,63.34974285915967,66.06674094261724,62.262901057524935,62.83235701495242,64.55336339096964,62.82321698327611,63.259031964347415,62.49832346070949,61.42372585093136,63.91230722477963,61.974023432362856,62.662674916944155,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvf,-2,64.62868585443661,63.57059100224665,64.63911860858802,64.2243986240689,64.94595898135822,66.9009119328595,66.19112202479306,65.335015584912,65.01023766128765,64.1845430538419,64.44871713939574,64.19846385968415,61.091703334755195,60.89032567133671,63.82906742219051,62.48621520737352,64.20134035936744,62.26946301643323,63.023283293960525,63.46096192447521,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvg,-2,63.43497174610745,63.31979405001055,66.53700659783324,65.17930957574764,65.54078694722124,63.3481045975672,64.47281651367356,65.90883186840472,64.31631685541792,65.4261064733574,63.396079261967984,64.42153542506946,64.89924023711407,62.295112178818876,63.019491522214395,62.36393003527967,61.444837448732756,62.14234471926446,62.02305882206517,62.569967640035905,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvh,-2,65.49960020337322,64.56881156733661,64.89845063467804,66.09317267569149,66.16843736913907,63.66008851612615,65.48238753637719,63.52558950619775,64.8299337237215,63.882996274749814,64.03868218967924,60.663500894998435,62.76727325345942,63.729749162640054,64.3267856150533,62.4861507656034,62.70790898250983,61.29640416089232,62.48702652623044,63.19624856884279,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvi,-2,65.22976160362937,64.56191191338472,66.17671596551246,64.87235172451868,64.49183333694913,64.31766660929406,65.15333854511324,64.99978396103748,63.9843149181164,64.82164291430917,62.46695014084565,62.44203916413403,62.02133333522834,65.44101415628862,61.94723617869234,62.39168312264573,62.767387448083184,62.97906714498899,62.87464035444332,61.710434995067295,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvj,-2,65.18217494854937,66.52897744128495,63.787643258712016,65.59501404087956,64.73373979006008,66.00550440094969,62.11393791110924,63.005903198614014,65.42819468419117,65.75539934901578,62.88771442821349,62.927926174665814,61.717254554048615,62.471137541405355,62.52034478321946,63.462833057381374,62.58599190316857,63.73857359047198,63.49027948928621,62.4285418461687,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvk,-2,64.76255036521421,65.2760936531112,64.06431799303789,66.0610457628664,65.27650657129993,65.01389857653821,64.43219531728367,65.1816305404612,64.95396747097313,63.93507618433677,62.23300278791452,64.07968848781039,64.58278851333145,64.25594309863945,62.326665166252994,63.20035868218086,63.715703148904296,62.87984995600406,61.8978089711757,64.17267605691137,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvl,-2,65.91154758071285,66.20615108385938,64.42986699188067,66.05430964687352,65.3963964705572,64.83440234534851,65.77330479086082,65.30393711951271,63.262856469543294,65.90415973107227,62.849961784618024,61.79436938958129,63.17545629988284,62.303163459826315,63.80907554024152,64.07568596967202,62.77070362723359,62.83186566441901,63.327829760583555,63.30196523176017,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvm,-2,65.69540132651791,66.32543143026356,64.39751523375094,64.17400630174811,64.39374794528855,64.21760775682122,64.23644877245789,64.26304185997999,65.11436706536188,64.5171482246533,61.48223007916239,63.81754163918377,62.82371255114862,63.48748395826713,63.284032183859466,62.527214665789955,62.706840382347984,62.3955909440782,64.06692229710261,61.63550605022637,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvn,-2,63.70204520929358,65.12830740415608,64.77191809768682,64.31840609970344,64.07289556912595,66.42395009386587,64.18639465964323,63.78261769600045,64.54631260337848,65.19746978587618,63.35743026642981,62.31192826864213,63.999807629204845,62.630943795474245,62.48188378330277,62.64429591071198,61.9408636482264,62.926963786463695,64.98909439996079,63.669867912449625,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvo,-2,65.11001492068418,65.09829882865567,66.01175852563289,66.16357195725861,65.24883164204803,63.962512116726344,65.95694166269203,62.833736504479795,65.2410228132959,64.61349697678911,62.66595165947898,61.6080418099232,63.48203433042464,62.30999887242133,63.066232780123705,61.22722430843203,61.62233663779586,63.12153741689124,62.88138286497626,60.87942707765435,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvp,-2,64.3550636032546,65.29472903444936,65.41381541906084,65.42041424141868,64.6457628802842,64.31785520014641,65.43675334894928,66.13889824066469,64.99958098268397,64.6782910918184,62.57687266444935,61.88038053817823,63.491384543660246,63.11751824687628,62.822146855440856,62.118577596691985,61.73018217761687,64.2337939840445,63.93474153830036,63.78378144707451,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvq,-2,64.51152719488127,64.48122996877922,66.22860081311502,65.01319993178105,67.27495715262226,64.26496125055189,64.53396578558022,64.90102836577069,65.98760151732712,64.15781054660211,63.694543942615816,64.08413072460591,63.06338058453677,66.05281177116498,63.61809504937846,64.50477333610436,62.403314483915274,64.27463883802116,61.31025880959203,61.97050652177672,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvr,-2,63.64634515231244,65.59734988365939,65.63400943082554,64.5825080253772,64.95307036759063,64.71671695670626,65.58204863548157,64.06268265138654,66.04411573421318,66.43821595926053,61.93947496094519,63.42530292638665,62.23670220874898,64.39099436555347,64.42761371787469,62.31916004253942,62.69636668147085,63.62332600402296,64.24822149141973,62.01406131973212,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvs,-2,64.97195302167341,66.04103768345875,65.04901028409101,65.26883368389116,64.65657312212622,64.76297477099953,65.74152725186397,66.8787898340713,66.75180179905495,64.99838941308042,61.99340842844149,63.540308606929756,63.086775401898834,61.45431863952308,61.69522986489021,61.99699795250307,61.66161343405711,63.61392032606768,63.26735746533385,64.98764982751214,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvt,-2,65.59712327581954,65.64756640802517,65.54430391419619,65.51170394613983,65.08517058613486,66.2644380348132,65.03456581018929,63.86718497973179,65.34360650426215,67.05890969391348,62.2775030431928,64.0411680498694,62.711562833697805,63.197025035663046,63.31471840104535,63.74078129320044,62.09885648972469,62.32435466924508,62.96433135230323,63.121458560295395,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvu,-2,63.79988542527436,66.46636013967364,64.38188680504278,66.12419343349369,65.099734852906,64.49905670006451,63.191097418102636,64.75254004353152,63.9356581530799,66.02367222670426,62.08165412486636,61.804947189172815,64.63954131001844,64.75612285000825,65.19407811407093,61.04610643228246,64.25919111098723,65.5193220290703,63.64538072707439,63.05593257981183,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvv,-2,65.74810026083671,67.17577574778504,66.03402939749097,65.58787290918058,64.62277217752319,65.42931183727345,64.17670258381327,65.39259441117304,66.72144119225638,65.52693828685825,61.92965803944538,63.41002423612068,64.8098401364607,64.31311285473365,63.555065790702066,63.35137180613976,62.95388698658351,60.403803700942845,63.80287514511555,62.74259475970434,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvw,-2,66.48710957283159,65.08192092443113,65.83578984701104,63.462401400735395,64.71996934750366,67.17995404085225,65.23974678296507,66.56131048122776,65.78749324499294,65.1849237317978,62.84826952126143,62.477232214109485,62.158760745740004,63.03045702528405,63.47935577362233,61.509303911490775,63.38114093894748,62.31965417567883,62.98504652745498,63.50118307623497,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvx,-2,65.68815427515366,65.77938229574711,66.83582959037872,65.97852405628649,64.01074702069359,66.12419452839858,62.89941190340841,64.31474524278623,62.77678710166496,65.74801841920741,63.104097461177886,63.84366461159174,63.00104983867307,63.218165939404265,62.98045135859754,61.74086366204509,63.374847956242085,62.73541362644328,61.80127854092111,62.45422805990189,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvy,-2,65.16621904972718,63.70274949762942,64.29263405357418,62.92540715131054,66.17149460517952,65.06943919613957,63.8863603532793,64.58287901569237,64.83076740428992,67.68938369751882,63.78482585353135,63.45994685762176,64.7573879439306,63.518687167129585,63.60943950701877,63.99395390372512,64.46060281734282,62.131486736839,60.47048519323047,61.766277482364934,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dvz,-2,63.153245353186655,66.68641632468453,66.90445903718869,62.837310771143756,64.43628173025891,66.00489167499424,63.10473362822936,64.69857380419509,65.34088045715352,64.77913921411735,60.042167746300365,64.1724277321183,62.92642202453927,62.51734891894526,62.43644997571328,63.611972760957165,63.87688223759014,60.985392565674545,62.438995300521015,63.792118582314316,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwa,-2,63.6884437704236,64.57989784726075,65.69108342096783,64.97611735734765,64.07398180710129,65.84960104430247,65.29327396809747,65.74489085324096,64.56545535432505,64.1357513841304,62.71948052440035,60.70770016921919,64.09773547442607,61.43726369603443,63.11748316105493,63.89482732202132,63.84561205353917,63.831968914669325,63.76070976117323,63.0409730825296,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwb,-2,63.56872051901738,64.75775178540266,66.08091236029638,64.19033323023432,63.83583997531084,64.42464100167648,65.98171783829677,63.66704363605841,65.62669387255252,64.95485789789399,63.546079558313615,63.97801406335391,62.38399860759658,64.03073981844912,62.44483446706748,62.78915900104853,63.22696593150502,64.1622430028591,62.286556277410426,63.093251884053174,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwc,-2,65.31529840895733,66.29547016264353,66.94482411598914,64.96782117699131,65.65388538396807,64.18407733321854,65.2015529131981,62.698318173162214,63.72338370737395,65.50784888865387,62.68432322876946,61.19151599449795,64.93785776337913,63.088035490260076,63.69266695243231,62.843125663073494,64.49006936014291,63.20659259480834,63.28167747321285,63.873085319591375,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwd,-2,64.43839069064148,64.35545128985301,64.06061420954974,64.8905394973342,65.84833922447477,65.43194600692257,65.23104960201103,65.61731570304744,65.0915022855744,67.23862874161553,62.319041783377095,64.73550908311861,61.57528882181341,61.97994501353296,63.73102355919417,62.892020878247024,62.25986433649375,61.35590256928927,62.1977842449374,62.45847834399093,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwe,-2,65.50910112896757,64.7075050282602,64.86365388676667,64.97248578408491,64.39855631485402,64.63620207276863,64.99508071807843,64.98687049184025,67.0273385291127,65.58748520913802,63.814762752137675,62.35690473092711,63.062628166737895,61.98001645993583,63.13929645558872,60.13920482855198,63.1487508672864,63.51559777063942,64.29039219501882,62.649669218316944,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwf,-2,64.0517214993139,65.66384930528247,65.51385513915744,65.4622308914017,66.76457679661921,64.86350854539425,66.03330293863735,64.59662791657765,66.65694288146535,64.7269085530976,62.22993208207969,63.99776919181979,63.92070381597508,61.8723745579493,64.41201700126233,63.81272572078971,63.61849410899818,62.73579954350908,62.08222250647076,63.33539788181361,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwg,-2,66.37560871405537,65.3896032910334,63.761143912389734,65.30766721710107,63.81741464736943,65.88407028691014,65.50024576779455,64.7881976460098,64.39239150104864,63.55636824873138,63.813554925229504,61.059268435584215,61.246177833343594,62.50932266164454,63.09737497775081,61.010265162352695,62.448817995654665,62.709164334398054,62.5151898284415,62.76814784298332,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwh,-2,65.41349270697175,66.46545923722293,64.17360230610379,64.61863079258237,64.27637107394364,65.39575506500235,65.25381072952034,64.09540895280566,65.07161903727098,65.67087295963276,61.87937866728267,61.91678225303714,61.462205495194056,64.3171610846478,61.16970183980775,63.45101482460067,64.33722545376108,62.69810215822546,61.688736147422006,62.05539222034383,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwi,-2,67.29614071447577,63.982833205028186,64.50971091979231,65.4798202046278,65.49607744590487,64.62349215737197,66.08217725289697,64.7659610805418,65.13706757515558,63.48544169479781,62.05073512747463,62.16888770793692,61.7710032737607,62.29518926271889,61.1969055025598,63.10226739213921,63.707881087369316,63.03589077341104,62.652214365790826,61.2224249499509,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwj,-2,64.43915907628674,64.28428631579507,66.62757336475576,63.648043915963925,65.44721171507692,65.11773607043975,64.2765062063103,63.28067463243579,64.15681983949169,67.39458815307466,62.99125828264593,63.75710085838356,62.620135065356834,62.92238536174536,63.065496783883155,62.329451150929415,63.75166154112706,62.09141501448958,63.49367995655052,63.84745988032469,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwk,-2,65.28281133406809,66.28084673258753,65.44957389857437,65.71854798851872,65.08997027763968,64.59360867919993,65.54212643483659,64.88801147719792,64.64811382748815,63.61901905958548,63.83349454804681,64.55651844820758,64.17074848790581,63.12901886984574,62.68782538046397,61.82454539103288,65.29769964204505,64.28247683691758,63.90014637481386,62.27587985754152,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwl,-2,64.41820061741893,65.99231406526388,65.03807275018893,65.19991540679905,64.64054176553086,64.609120258247,62.2028479682809,64.63576013758335,65.77300497089381,63.55927458839264,63.8233763885606,63.36231813332323,63.08503082794875,62.50213994471708,66.37370375096432,62.11561679292772,60.94141105727516,65.27055642269202,62.18566322222926,63.14809484417045,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
dwm,-2,64.91371400475755,65.05509183790329,65.33872579386599,64.4422107046597,65.16303758820395,63.71353523964483,65.72568678431394,64.1206208785448,64.57930503787716,64.64314633059746,62.000647348170546,64.51459877124765,63.31919199023135,64.35913759367973,63.05430006797165,62.904368294908295,63.604147303039355,63.00816399773851,62.06308431323418,64.07163290544227,70,44100,"[2000, 20000]",1,1,10000,True,10,1,True
