Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
11,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,148.657232,162.19173600000005,13.534503999999998,2.8206,,,3.0793,3.5248000000000004,0.4455000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.5248000000000004, 3.653, 3.9224, 4.0598, 4.545, 10.07, 10.3014, 10.4496, 10.6067]","[3.5972, 3.7839, 3.9367, 4.0692, 4.571000000000001, 10.1529, 10.3292, 10.5002, 10.6861]","[3.8532, 4.0029, 4.1370000000000005, 4.267, 4.3962, 4.5294, 10.1408, 10.2306, 10.6665]","[3.9437, 4.078, 4.202100000000001, 4.323, 4.4429, 4.5728, 10.1489, 10.3315, 10.6819]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
12,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,162.204732,175.639936,13.435204,2.8181000000000003,3.4351000000000003,0.617,3.0764,3.4255,0.3490999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4255, 3.5634, 3.661, 3.7712, 3.8811, 3.9948, 4.1193, 4.2546, 4.405, 4.5766, 4.7461, 4.8994, 5.1576, 5.3619, 9.3498, 9.4998, 9.6965, 12.5377, 12.7695, 12.9512, 13.1007, 13.2437, 13.3792]","[3.5091, 3.6021, 3.7054, 3.8145, 3.9243, 4.0429, 4.17, 4.3056, 4.4587, 4.6497, 4.814, 4.9978, 5.1919, 5.4236, 9.4089, 9.5582, 9.7287, 12.6038, 12.8352, 13.0214, 13.1593, 13.2947]","[5.1291, 5.4048, 9.7031, 12.5844, 13.4332]","[5.194, 5.42, 9.7289, 12.6005]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
13,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,175.650932,189.110936,13.460003999999998,2.8206,3.4599,0.6393,3.0793,3.4503000000000004,0.3710000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4868, 3.6876, 3.8866, 4.4107, 4.5496, 4.822900000000001, 5.2258, 11.4081, 11.6387, 11.7731]","[0.0012, 3.5304, 3.733, 3.9004, 4.4532, 4.6395, 4.8527000000000005, 5.2603, 11.4886, 11.6664, 11.8409]","[3.4503000000000004, 3.6525, 3.8213, 4.3586, 4.6155, 4.7698, 5.244000000000001, 11.4759, 11.5735, 11.8297]","[3.5321, 3.7353, 3.9044, 4.4531, 4.6366000000000005, 4.8535, 5.254700000000001, 11.4835, 11.6694, 11.8344]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
14,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,189.123332,202.304636,13.181303999999983,2.8181000000000003,3.1812,0.3630999999999997,3.0764,3.1716,0.0952000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[0.2137, 3.1716, 3.3329, 3.4594, 3.5614000000000003, 3.6724, 3.7922, 3.9333, 5.5158000000000005]","[0.2282, 3.2525, 3.4029000000000003, 3.5008000000000004, 3.6103, 3.723, 3.8399, 3.9821, 5.5633]",[],[],0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
15,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,202.316132,215.734736,13.418603999999988,2.8206,,,3.0793,3.4089,0.3296000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4089, 3.5277000000000003, 3.6767, 3.8688, 4.0441, 5.5115, 9.0744, 12.331]","[3.4698, 3.6034, 3.7828, 3.9366, 4.1241, 5.5713, 9.107, 12.3797]","[3.5945, 3.6751, 4.0465]","[3.5975, 3.7827, 4.1253]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
16,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,215.745532,228.844436,13.098904000000005,2.8181000000000003,3.0988,0.2806999999999999,3.0764,3.0892,0.0127999999999999,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0892, 3.4445, 3.5644, 3.665, 3.7739, 3.8899, 4.0081, 4.1344, 4.2804, 4.4354000000000005, 4.5806, 4.7342, 8.7776, 8.9002, 9.0546, 9.2189, 9.2302, 9.4836, 9.6255, 9.8316, 10.0854, 12.8738]","[3.0926, 3.5113000000000003, 3.607, 3.7116, 3.8232, 3.9393, 4.0596000000000005, 4.1856, 4.339700000000001, 4.5054, 4.6469000000000005, 4.801200000000001, 8.8137, 8.9693, 9.119, 9.223, 9.2914, 9.5293, 9.7245, 9.9072, 10.1353, 12.9256]","[4.7675, 9.226, 9.23, 9.7095, 10.1204]","[4.7997000000000005, 9.2287, 9.2924, 9.7184, 10.1271]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
17,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,228.855632,242.274336,13.418703999999993,2.8206,,,3.0793,3.4090000000000003,0.3297000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4090000000000003, 3.5474, 3.6838, 4.623, 4.7488, 5.0561, 5.2198, 10.3668, 10.5719, 10.6692, 10.8412, 11.073, 11.8917]","[3.4847, 3.6674, 3.7672, 4.6696, 4.8015, 5.1296, 5.3014, 10.4263, 10.5957, 10.749, 10.9274, 11.138, 11.9605]","[3.6176, 3.6837, 3.8423, 3.9345, 4.032, 4.1463, 4.2565, 4.3762, 4.4979000000000005, 4.6212, 4.7916, 4.9039, 5.2735, 10.5144, 10.72, 11.1079]","[3.6606, 3.777, 3.8709, 3.9634, 4.0757, 4.1859, 4.2998, 4.4246, 4.5488, 4.6708, 4.7941, 4.9554, 5.2997000000000005, 10.5977, 10.7464, 11.1362]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
18,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,242.289732,255.667836,13.378104000000008,2.8181000000000003,3.378,0.5598999999999998,3.0764,3.3684000000000003,0.2920000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.3684000000000003, 3.4849, 3.5815, 3.6811, 3.7851, 3.8939, 4.0388, 4.5073, 4.6665, 10.7688, 10.95, 11.0854, 11.3121]","[3.4286000000000003, 3.5256000000000003, 3.6207, 3.7225, 3.8284, 3.9456, 4.085, 4.5696, 4.7274, 10.836, 10.9917, 11.1639, 11.3698]","[3.9264, 4.0257000000000005, 10.9098, 11.1488, 11.3507]","[3.9436, 4.0863000000000005, 10.9935, 11.1588, 11.3644]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
19,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,255.680032,269.100436,13.42040399999999,2.8206,,,3.0793,3.4107000000000003,0.3314000000000003,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4107000000000003, 3.5466, 4.3057, 4.4352, 4.7621, 5.616700000000001, 5.775, 5.9956000000000005, 10.3211, 10.4899, 10.6501, 11.0347, 12.1267, 12.3118, 12.4411, 12.7154, 12.855300000000002, 13.1185]","[3.486, 3.652, 4.3247, 4.460500000000001, 4.8339, 5.6803, 5.839300000000001, 6.054, 10.3673, 10.5234, 10.6839, 11.0973, 12.1656, 12.3476, 12.5386, 12.7295, 12.9396, 13.1559]","[3.6222, 3.6852, 3.8139, 3.9262, 4.041300000000001, 4.1599, 4.2838, 4.4205000000000005, 4.8188, 5.9871, 10.458, 10.6176, 11.0709, 12.1496, 12.2504, 12.9237, 13.0858]","[3.6476, 3.7572, 3.8648, 3.9772, 4.0959, 4.2109000000000005, 4.3305, 4.4621, 4.8291, 6.0551, 10.5263, 10.6855, 11.0937, 12.1602, 12.3489, 12.9333, 13.1577]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
20,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,269.113032,282.209536,13.096504000000039,2.8181000000000003,3.0964,0.2782999999999997,3.0764,3.0868,0.0104000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0868, 3.1082, 3.4828, 3.6238, 3.7268, 3.8442, 3.9558, 4.0964, 4.2418000000000005, 9.1718, 9.2817, 9.4077, 9.5288, 9.6675, 10.0836, 10.2415, 10.3924, 10.5391, 10.745, 11.1645]","[3.0941, 3.1088, 3.5678, 3.6697, 3.7762, 3.8838, 4.003, 4.1406, 4.2869, 9.2236, 9.3334, 9.4545, 9.5718, 9.7191, 10.1402, 10.3001, 10.4622, 10.6003, 10.8097, 11.2377]",[10.7712],[10.8065],0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
21,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,282.221132,295.321636,13.100504,2.8206,3.1004,0.2797999999999998,3.0793,3.0908,0.0115000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3941000000000003, 3.599, 3.5993000000000004, 3.709, 3.8724, 4.0593, 12.0897, 12.4896]","[3.4661, 3.5991, 3.6368, 3.796, 3.9352, 4.0955, 12.137, 12.5553]","[3.0908, 3.543, 3.7084, 4.0232]","[3.0935, 3.6387, 3.7957, 4.0976]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
22,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,295.332332,308.837636,13.505303999999967,2.8181000000000003,3.5052000000000003,0.6871,3.0764,3.4956,0.4192,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.4956, 3.6673, 3.8717, 3.9251, 12.9591, 13.1042, 13.2282, 13.3378, 13.4572]","[3.5872, 3.7755, 3.8799, 3.9675, 13.0166, 13.1644, 13.274, 13.3848, 13.5006]","[3.732, 3.9583, 13.4885]","[3.7748, 3.9605, 13.4964]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114228,2025-06-11,11:42:40.505695,11:48:02.496118
0,0,,1,0,0,0,1.0,,0.0,,1,0.346031,13.501435,13.155404,2.8181000000000003,3.1553,0.3371999999999997,3.0764,3.1457,0.0693000000000001,aaa,aaa,1,,0,1,0,1,-70.0,,"[3.0172000000000003, 3.1457, 3.3858, 3.5195000000000003, 6.6673, 6.850300000000001, 6.9946, 7.2056, 8.222100000000001, 9.1093, 9.471, 10.0071]","[3.0780000000000003, 3.2229, 3.4077, 3.5938000000000003, 6.7254000000000005, 6.8776, 7.0513, 7.3314, 8.2911, 9.1536, 9.5283, 10.1055]","[3.1998, 3.3052, 3.5494000000000003, 6.8611, 7.0103, 8.1155, 8.2085, 8.6791, 9.4992, 10.0938]","[3.2204, 3.4106, 3.5925, 6.867, 7.0411, 8.1433, 8.3503, 8.691600000000001, 9.5235, 10.0962]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
1,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,13.516131,27.013035,13.496904,2.8206,,,3.0793,3.4872,0.4079000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4872, 3.6268, 4.0302, 8.1476, 8.302100000000001, 8.6698, 8.811, 8.9341, 9.0576, 9.184, 9.3487, 10.0172, 10.2058]","[3.5574000000000003, 3.7114, 4.1068, 8.2032, 8.368, 8.7368, 8.865, 8.9831, 9.1038, 9.2346, 9.395, 10.0927, 10.2981]","[3.6989, 4.0776, 8.336]","[3.7066, 4.1036, 8.3667]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
2,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,27.065031,40.521335,13.456304,2.8181000000000003,3.4562000000000004,0.6381000000000001,3.0764,3.4466,0.3702000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.4466, 3.5777, 3.6788, 3.7873, 3.9011, 4.0191, 4.1839, 4.582800000000001, 10.3593, 10.4844, 10.6623, 10.88, 12.3191]","[3.5242, 3.6198, 3.7246, 3.835, 3.9477, 4.0725, 4.2176, 4.629300000000001, 10.4229, 10.5436, 10.7052, 10.9358, 12.3721]","[10.6243, 10.8802, 12.3507]","[10.7076, 10.9362, 12.3672]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
3,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,40.532131,53.645835,13.113703999999998,2.8206,3.1136000000000004,0.2930000000000001,3.0793,3.104,0.0247000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4170000000000003, 3.5553000000000003, 3.6158, 3.7897, 3.9836, 4.5997, 9.1145]","[3.4859, 3.5962, 3.6563, 3.8403, 4.0520000000000005, 4.696400000000001, 9.1901]","[3.104, 3.1235, 3.6261, 3.7403, 4.0295000000000005, 4.6788, 9.1773]","[3.1195, 3.1243000000000003, 3.6532, 3.843, 4.0486, 4.6897, 9.1861]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
4,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,53.65823100000001,66.755535,13.097303999999996,2.8181000000000003,3.0972,0.2790999999999997,3.0764,3.0876,0.0112,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.0876, 3.1073, 3.4451, 3.5759000000000003, 3.6756, 3.7843, 3.8979, 4.0106, 4.1341, 4.2743, 4.4065, 4.548900000000001, 4.708200000000001, 4.9063, 9.6713, 9.7919, 9.9655, 10.1557]","[3.0940000000000003, 3.109, 3.523, 3.6185, 3.7191, 3.8287, 3.941, 4.057, 4.1816, 4.319100000000001, 4.4534, 4.6042000000000005, 4.7685, 4.941, 9.723, 9.8492, 10.005, 10.2121]","[9.9394, 10.156]","[10.0079, 10.2117]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
5,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,66.76643100000001,80.169935,13.403503999999998,2.8206,,,3.0793,3.3938,0.3145000000000002,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.3938, 3.5464, 3.7533, 3.8986, 8.7903, 8.951, 12.5337]","[3.4824, 3.6097, 3.7951, 3.9838, 8.8535, 9.0309, 12.5895]","[3.6754, 3.9629, 8.9839, 12.5671]","[3.7983, 3.9809, 9.0331, 12.5887]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
6,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,80.18113100000002,93.280235,13.099104000000011,2.8181000000000003,3.099,0.2808999999999999,3.0764,3.0894000000000004,0.0130000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[3.0894000000000004, 3.1060000000000003, 3.4144, 3.5407, 3.6455, 3.7586, 3.8748, 3.9892, 4.123, 4.2658000000000005, 4.4167000000000005, 4.6066, 10.3693, 10.4901, 10.6124, 10.6416, 10.7997, 11.0127, 11.1631]","[3.0945, 3.1104000000000003, 3.4847, 3.5894000000000004, 3.6957, 3.8077, 3.9158, 4.0389, 4.1699, 4.3171, 4.4731000000000005, 4.6469000000000005, 10.4331, 10.5447, 10.6184, 10.6777, 10.8514, 11.0701, 11.2301]","[10.6114, 10.6251]","[10.6164, 10.6803]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
7,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,93.295431,106.394335,13.098904000000005,2.8206,3.0988,0.2782,3.0793,3.0892,0.0099,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[3.4295, 3.5739, 3.6616, 3.8119, 3.9212, 4.1192, 9.392, 9.5403, 9.5757, 9.7152]","[3.5021, 3.5777, 3.6989, 3.8233, 4.0059000000000005, 4.1805, 9.4503, 9.5415, 9.6183, 9.7948]","[3.0892, 3.0995000000000004, 3.1169, 3.1441000000000003, 3.1691000000000003, 3.21, 3.3429, 3.3585000000000003, 3.3687, 3.3835]","[3.0961000000000003, 3.1124, 3.1396, 3.1670000000000003, 3.2096, 3.3404000000000003, 3.3520000000000003, 3.3666, 3.3791]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
8,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,106.406031,119.502035,13.096004000000008,2.8181000000000003,,,3.0764,3.0863,0.0099,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[3.0881000000000003, 3.4356, 3.5563, 3.6473, 3.7507, 3.8584, 3.969, 4.0943000000000005, 4.234100000000001, 4.402200000000001, 4.615, 5.6291, 6.1009, 13.0248]","[3.0922, 3.4995000000000003, 3.5932000000000004, 3.6917, 3.7946, 3.9013, 4.0143, 4.1436, 4.2857, 4.4699, 4.694500000000001, 5.6909, 6.1443, 13.0828]","[0.0342, 0.0573, 0.0723, 0.0999, 0.1282, 0.1536, 0.2173, 0.2472, 0.2967, 0.3073, 0.3364, 0.3616, 3.0863, 3.0961000000000003, 3.1202, 3.1464000000000003, 3.1553, 3.1703, 3.1806, 3.1909, 3.1984000000000004, 3.2116, 3.222, 3.2337, 3.2415000000000003, 3.2513, 3.2657000000000003, 3.2767, 3.2892, 3.2918000000000003, 3.2950000000000004, 3.3071, 3.3098, 3.3160000000000003, 3.3414, 3.3572, 3.3667, 3.3835, 3.3916, 3.41, 3.4205, 3.4499, 3.4619, 3.4786, 3.5003, 3.8019, 4.0285, 4.029100000000001, 4.0654, 4.0656, 4.1267000000000005, 4.3338, 4.4353, 4.4747, 4.5404, 4.540900000000001, 4.5446, 4.554, 4.5628, 4.7404, 4.7751, 4.7761000000000005, 4.777200000000001, 4.7801, 4.7803, 4.7812, 4.782500000000001, 4.7845, 4.808, 4.8100000000000005, 4.810700000000001, 4.8136, 5.1429, 5.6195, 5.7027, 6.0465, 6.0476, 6.061, 6.0779000000000005, 6.0787, 6.0812, 6.0991, 6.239400000000001, 6.2488, 6.4779, 6.4834000000000005, 12.9781, 13.0278, 13.028, 13.0922, 13.0928]","[0.0277, 0.0528, 0.0627, 0.0914, 0.1182, 0.1491, 0.2161, 0.247, 0.2941, 0.3048, 0.3285, 0.3572, 3.0804, 3.0923000000000003, 3.1096000000000004, 3.1382000000000003, 3.1535, 3.1642, 3.1766, 3.1894, 3.1981, 3.2066000000000003, 3.2184000000000004, 3.2315, 3.2389, 3.2498, 3.2603, 3.2723, 3.2848, 3.2907, 3.293, 3.2963, 3.3089, 3.3107, 3.3367, 3.3477, 3.3614, 3.375, 3.3857000000000004, 3.4044000000000003, 3.4169, 3.4439, 3.4613, 3.4699, 3.5, 3.8014, 4.0229, 4.028700000000001, 4.0633, 4.0655, 4.1108, 4.325, 4.4198, 4.474600000000001, 4.498600000000001, 4.5406, 4.5439, 4.545100000000001, 4.5542, 4.7398, 4.7686, 4.7753000000000005, 4.777, 4.7798, 4.780200000000001, 4.7805, 4.7818000000000005, 4.7833000000000006, 4.7927, 4.8082, 4.8102, 4.8115000000000006, 4.8137, 5.1456, 5.7022, 5.7108, 6.0468, 6.0609, 6.0623000000000005, 6.078, 6.0804, 6.084300000000001, 6.1496, 6.248, 6.2519, 6.482600000000001, 6.4869, 12.9785, 13.0279, 13.0853, 13.0926]",0.0082,0.0086,100,1,0.5,0.0,0.0,0,0,1,0,0,10,10,0,0,0.0,0.5,LR,20.0,RT,0,0,0,1,,0.25,0.0,9.999999999976694e-05,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,21,36006,21,1.8.2,021_stage_training_v6_20250611-114856,2025-06-11,11:49:07.934624,12:29:19.653342
